"Category","FullName","SizeMB","LastWriteTime"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.09","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\StreamJsonRpc.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\VSIXInstaller.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\en\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\en\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\StreamJsonRpc.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\es\VSIXInstaller.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\StreamJsonRpc.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\fr\VSIXInstaller.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\StreamJsonRpc.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\it\VSIXInstaller.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.ServiceHub.Framework.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.TeamFoundation.Common.resources.dll","0.08","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.09","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Setup.resources.dll","0.05","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\StreamJsonRpc.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ja\VSIXInstaller.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\ko\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
